#{"t_start": 1651395587.507558, "env_id": "cruise-ctrl-v0"}
r,l,t
0.414647,101,2201.430158
-0.079511,101,2202.008951
-0.056532,101,2202.589345
-0.837465,101,2203.178744
0.308064,101,2203.759396
0.568044,101,2204.337196
-8.833187,5,2204.367415
-0.262356,101,2204.952623
0.208582,101,2205.533158
-0.776527,101,2206.117467
-8.680289,8,2206.163503
-0.836608,101,2206.741748
0.116711,101,2207.317787
-0.231079,101,2207.894368
0.334109,101,2208.473624
0.433121,101,2209.051665
-1.161638,101,2209.630149
0.535945,101,2210.208462
-0.539302,101,2210.786035
0.197517,101,2211.363271
0.197112,101,2211.940596
-0.230676,101,2212.516396
-0.455537,101,2213.093144
0.125401,101,2213.677061
-0.07743,101,2214.257969
-0.419716,101,2214.839484
0.668992,101,2215.418946
-0.136185,101,2216.00112
0.69375,101,2216.581822
-0.285802,101,2217.162005
-8.414447,5,2217.190721
0.272265,101,2217.774016
0.743807,101,2218.353154
-0.277388,101,2218.932834
-0.961343,101,2219.514102
0.087113,101,2220.098005
-0.264714,101,2220.67825
0.754312,101,2221.259092
0.143555,101,2221.83801
0.601673,101,2222.417276
0.439772,101,2222.996845
-0.162481,101,2223.574723
0.714634,101,2224.154738
-0.014566,101,2224.735932
-0.590783,101,2225.319824
-0.532362,101,2225.901533
-0.275103,101,2226.480951
0.142781,101,2227.062402
0.117568,101,2227.641596
-1.368254,101,2228.225434
0.641629,101,2228.807764
0.173326,101,2229.393173
-0.223398,101,2229.979043
-8.741774,7,2230.019451
-0.051864,101,2230.602059
0.152257,101,2231.187836
-0.767477,101,2231.769906
-8.418703,6,2231.804444
-0.348429,101,2232.385572
-8.185748,8,2232.431606
0.464647,101,2233.013584
-0.177373,101,2233.591962
0.020963,101,2234.174087
-8.515076,6,2234.208858
0.428722,101,2234.792524
0.045932,101,2235.372035
0.4746,101,2235.954076
0.60128,101,2236.532937
0.211467,101,2237.117457
0.524621,101,2237.699886
-0.215392,101,2238.282992
0.680771,101,2238.865285
0.039119,101,2239.448083
0.24941,101,2240.030258
0.084333,101,2240.612625
-0.745293,101,2241.194198
-0.013436,101,2241.776603
0.78956,101,2242.358046
0.89702,101,2242.942659
-0.392307,101,2243.524199
-0.256436,101,2244.106172
0.885292,101,2244.687667
0.745842,101,2245.270028
-0.518538,101,2245.850978
0.322881,101,2246.43078
-0.582763,101,2247.012749
0.392418,101,2247.591863
0.574727,101,2248.172648
-8.547292,4,2248.198247
-0.937996,101,2248.779763
-0.188672,101,2249.360763
-0.820941,101,2249.945504
0.710375,101,2250.527707
-0.49184,101,2251.111198
-0.158876,101,2251.691751
0.085955,101,2252.272427
0.303696,101,2252.855241
0.376111,101,2253.437921
-0.776741,101,2254.023542
-0.467223,101,2254.604918
-0.293151,101,2255.186752
-0.282741,101,2255.771698
0.751349,101,2256.352481
0.167818,101,2256.932932
-0.526819,101,2257.511842
0.196498,101,2258.092625
-8.763089,6,2258.127212
0.030017,101,2258.71374
0.4663,101,2259.290752
0.478948,101,2259.878578
0.302368,101,2260.45852
0.085893,101,2261.053073
-0.170328,101,2261.633333
0.309379,101,2262.212101
-8.557823,6,2262.246898
0.010555,101,2262.82498
0.563664,101,2263.402128
-0.369818,101,2263.980683
0.75985,101,2264.557569
0.531893,101,2265.139356
0.029752,101,2265.721582
-9.395273,3,2265.738896
-0.203262,101,2266.317698
-0.226947,101,2266.895259
-0.164069,101,2267.473776
-0.112369,101,2268.052955
-0.772378,101,2268.631468
0.482629,101,2269.208863
-0.348325,101,2269.798556
0.668837,101,2270.381227
0.971142,101,2270.963392
-9.274219,4,2270.986582
0.787795,101,2271.569748
1.347208,101,2272.154348
-0.66504,101,2272.735302
0.055613,101,2273.315762
0.61361,101,2273.897269
-0.321644,101,2274.477431
0.36404,101,2275.059031
-8.696085,7,2275.099833
-0.349917,101,2275.682345
-0.313409,101,2276.265121
0.106503,101,2276.845922
-1.385554,101,2277.429704
0.98773,101,2278.010122
0.279895,101,2278.592294
0.316374,101,2279.174932
0.951137,101,2279.756366
-0.270741,101,2280.339365
-0.548952,101,2280.919651
-8.407404,5,2280.948601
-0.101102,101,2281.529686
-0.060926,101,2282.111322
0.152263,101,2282.691603
-0.197975,101,2283.277355
-1.116339,101,2283.859028
-0.216754,101,2284.440222
0.748775,101,2285.024341
-0.06902,101,2285.607397
0.672103,101,2286.189429
-0.160432,101,2286.773568
-0.199545,101,2287.355159
0.079726,101,2287.936818
0.347233,101,2288.520454
0.359752,101,2289.102478
0.161636,101,2289.685815
-0.719881,101,2290.270584
1.425868,101,2290.849464
0.271793,101,2291.427184
0.373754,101,2292.005241
-8.813788,5,2292.033922
0.200339,101,2292.612514
-0.206694,101,2293.188699
-0.223916,101,2293.765662
-7.815375,7,2293.8057
-0.123777,101,2294.391471
-0.364418,101,2294.970877
0.171319,101,2295.547943
-0.562035,101,2296.126987
1.264918,101,2296.706611
-0.740551,101,2297.282874
0.196362,101,2297.863547
-8.301792,8,2297.90926
0.548306,101,2298.486074
0.620591,101,2299.063905
0.290124,101,2299.64094
-0.036818,101,2300.222919
0.296048,101,2300.802322
0.256588,101,2301.380221
-0.541395,101,2301.958453
0.918319,101,2302.536663
-0.444133,101,2303.115842
-0.194995,101,2303.694448
0.41863,101,2304.271652
-0.229777,101,2304.85161
0.518908,101,2305.42825
0.110286,101,2306.009971
0.248178,101,2306.58717
-0.319093,101,2307.165793
1.111696,101,2307.746265
-7.844379,9,2307.798003
-0.260442,101,2308.384982
-0.130241,101,2308.970482
-0.004215,101,2309.553505
0.058571,101,2310.1323
0.283237,101,2310.710874
0.626931,101,2311.287563
0.193426,101,2311.867114
-0.36331,101,2312.443455
-0.543253,101,2313.020543
-0.199569,101,2313.597863
-0.690347,101,2314.175095
0.100397,101,2314.753893
-0.754112,101,2315.333941
0.280244,101,2315.914867
0.513984,101,2316.492663
0.900396,101,2317.069818
0.499931,101,2317.658018
0.10166,101,2318.2381
0.22384,101,2318.817127
0.733152,101,2319.394932
0.306424,101,2319.974684
-8.949217,4,2319.997934
1.007024,101,2320.575486
-0.092478,101,2321.154571
-0.063129,101,2321.732343
-0.446944,101,2322.309409
-18.446083,10,2322.366596
0.73821,101,2322.946472
0.892837,101,2323.523047
0.021464,101,2324.099877
-0.990957,101,2324.67733
0.010296,101,2325.255064
0.171628,101,2325.83245
-8.650265,4,2325.855479
-8.589646,4,2325.87844
0.185284,101,2326.454688
0.262547,101,2327.032296
0.816802,101,2327.608729
-0.688655,101,2328.18418
0.523304,101,2328.763483
-0.481558,101,2329.339371
-0.555036,101,2329.917871
-0.136664,101,2330.495102
-8.838814,4,2330.518074
0.102827,101,2331.096283
-0.411155,101,2331.674804
0.299009,101,2332.252512
-8.802492,6,2332.286834
-8.751617,6,2332.321519
-0.4916,101,2332.899352
-0.198922,101,2333.475828
0.496255,101,2334.051713
-0.149355,101,2334.631979
0.316107,101,2335.211197
-0.692354,101,2335.790236
-0.665986,101,2336.367343
0.188065,101,2336.943954
-0.021236,101,2337.520932
0.908591,101,2338.097438
-0.006242,101,2338.676352
0.646588,101,2339.254843
-0.228082,101,2339.835099
-8.331653,6,2339.869508
1.437507,101,2340.450204
0.143627,101,2341.030292
-8.304527,6,2341.064619
0.1953,101,2341.642456
0.60614,101,2342.219683
0.193768,101,2342.799416
-0.118953,101,2343.381044
0.868189,101,2343.959504
0.09963,101,2344.536525
0.090659,101,2345.114961
-0.741964,101,2345.699282
0.116624,101,2346.282567
-1.204394,101,2346.862496
-0.511129,101,2347.441564
0.343546,101,2348.019906
-9.259088,5,2348.048632
-0.392587,101,2348.626879
-0.222142,101,2349.203881
-1.435786,101,2349.782366
-0.130671,101,2350.366
-0.623187,101,2350.945793
0.275958,101,2351.523637
1.459877,101,2352.105519
0.435228,101,2352.684473
-7.675855,8,2352.730282
-0.416244,101,2353.305672
0.131019,101,2353.882817
0.007346,101,2354.459085
0.012697,101,2355.038372
-8.568351,5,2355.06743
-8.781168,8,2355.113647
-0.347528,101,2355.692721
0.240803,101,2356.27282
1.187297,101,2356.851632
0.654392,101,2357.433572
0.614492,101,2358.013201
0.000991,101,2358.591054
-8.74744,6,2358.625704
0.418422,101,2359.20368
-0.515874,101,2359.784719
0.380704,101,2360.365478
-0.831894,101,2360.945692
-0.268973,101,2361.522843
0.683686,101,2362.099887
-0.352087,101,2362.678467
-1.043467,101,2363.258719
0.112563,101,2363.836412
1.426388,101,2364.415292
0.021308,101,2364.994168
-0.281526,101,2365.571476
0.142786,101,2366.155012
-0.158055,101,2366.751061
0.282423,101,2367.336867
0.425763,101,2367.916675
-0.043684,101,2368.494051
-0.682951,101,2369.074306
-8.183013,9,2369.126032
-0.042996,101,2369.704263
-0.780782,101,2370.284248
1.229585,101,2370.863969
-0.440347,101,2371.441111
0.296829,101,2372.029253
-0.499089,101,2372.608994
0.174781,101,2373.18744
-0.019181,101,2373.766345
-0.062602,101,2374.343968
-0.251388,101,2374.927901
0.664673,101,2375.506951
-9.205098,4,2375.529982
-0.3386,101,2376.110207
0.857634,101,2376.688069
0.754413,101,2377.266119
0.038612,101,2377.847301
0.951797,101,2378.431432
0.477395,101,2379.014162
0.353711,101,2379.596269
-8.389986,7,2379.636798
-0.466244,101,2380.239728
-0.039584,101,2380.826295
0.447054,101,2381.407084
-0.091724,101,2381.996713
-18.479325,8,2382.044779
-0.362101,101,2382.656388
-8.645813,7,2382.698979
-8.97977,4,2382.723366
0.297466,101,2383.330305
0.366486,101,2383.936482
-8.676392,5,2383.967332
0.560447,101,2384.566032
0.054694,101,2385.152947
0.595077,101,2385.735147
0.025153,101,2386.317333
-0.122084,101,2386.897816
0.57004,101,2387.479432
-0.068618,101,2388.058444
-0.860684,101,2388.637192
0.236916,101,2389.214861
-0.816936,101,2389.792301
0.398281,101,2390.378315
-0.170551,101,2390.965662
-0.731414,101,2391.54809
0.585434,101,2392.13588
0.354624,101,2392.716293
-0.201759,101,2393.295891
-0.974191,101,2393.876849
0.110382,101,2394.455401
-0.371022,101,2395.038345
-0.574928,101,2395.61797
-0.446851,101,2396.197178
0.068977,101,2396.777735
0.810123,101,2397.356026
0.134097,101,2397.936941
0.819914,101,2398.516372
0.669286,101,2399.096248
0.384,101,2399.684368
0.523805,101,2400.273703
-0.370046,101,2400.854134
0.793609,101,2401.432119
0.559474,101,2402.010938
1.126864,101,2402.588076
-0.594419,101,2403.16659
-0.313888,101,2403.748231
0.216177,101,2404.328739
0.302989,101,2404.908811
0.409395,101,2405.485151
0.668327,101,2406.065657
-8.721599,6,2406.100271
1.360642,101,2406.678209
-0.460171,101,2407.255754
1.268532,101,2407.832781
0.698171,101,2408.41085
-0.759944,101,2408.989499
0.515385,101,2409.570611
0.343742,101,2410.150202
0.794809,101,2410.726982
-0.05308,101,2411.305992
0.306086,101,2411.88301
0.271048,101,2412.459991
0.90037,101,2413.038751
-0.635162,101,2413.616477
0.791447,101,2414.193577
1.245701,101,2414.772699
-8.269255,6,2414.807158
0.269327,101,2415.391416
-0.761544,101,2415.969266
0.773441,101,2416.545915
0.798616,101,2417.121675
-8.561377,6,2417.156027
-0.671439,101,2417.731923
-0.114018,101,2418.30844
0.505841,101,2418.883793
-0.675277,101,2419.45913
-0.300797,101,2420.036323
0.238485,101,2420.618814
0.024945,101,2421.20167
0.013228,101,2421.781574
0.143846,101,2422.360944
0.27716,101,2422.940381
0.552075,101,2423.520211
0.672393,101,2424.100973
0.536571,101,2424.683851
0.332115,101,2425.268329
-0.266211,101,2425.850436
0.660792,101,2426.434206
-0.12214,101,2427.015355
-0.044213,101,2427.597452
-0.499214,101,2428.177646
-0.41747,101,2428.758933
0.365407,101,2429.33842
0.313207,101,2429.919652
0.572489,101,2430.499532
-0.158709,101,2431.082018
0.732226,101,2431.661697
0.189632,101,2432.243367
0.052917,101,2432.825264
0.398131,101,2433.409578
-0.202113,101,2433.993312
-0.280425,101,2434.572101
0.196002,101,2435.154197
-0.908806,101,2435.735066
-0.269204,101,2436.315458
-0.031734,101,2436.894581
0.006773,101,2437.472967
-0.007399,101,2438.055727
0.956564,101,2438.637006
0.316123,101,2439.216278
-9.21829,5,2439.245819
0.684403,101,2439.831742
-0.03488,101,2440.411551
0.27305,101,2440.992851
0.939673,101,2441.573239
-0.280988,101,2442.155235
-8.09641,6,2442.190037
0.906277,101,2442.770005
-0.034633,101,2443.349489
-9.295602,4,2443.372863
0.350822,101,2443.957265
-0.626961,101,2444.539196
-0.072991,101,2445.120991
0.303406,101,2445.70095
0.027174,101,2446.281953
-8.576066,6,2446.316655
-0.652263,101,2446.90534
-8.862549,6,2446.940323
-0.064133,101,2447.52312
0.945451,101,2448.107808
-0.343033,101,2448.688694
-9.146709,4,2448.711933
0.004593,101,2449.29352
-0.927018,101,2449.878163
0.58516,101,2450.460345
0.391115,101,2451.039168
0.386274,101,2451.616605
-1.450862,101,2452.193971
0.32193,101,2452.770936
-1.066337,101,2453.347174
0.078846,101,2453.924105
-8.671995,6,2453.958512
0.472477,101,2454.534375
1.46137,101,2455.111912
0.554683,101,2455.693045
0.105535,101,2456.276314
-0.070132,101,2456.859394
-0.960186,101,2457.443317
0.133726,101,2458.026304
-0.22249,101,2458.605341
-0.341823,101,2459.185085
-0.333014,101,2459.766461
1.033703,101,2460.345176
-0.5029,101,2460.928257
0.690207,101,2461.507019
0.675622,101,2462.086521
0.074986,101,2462.668591
0.346943,101,2463.247561
0.332015,101,2463.827137
-8.304587,7,2463.867382
-0.097687,101,2464.448555
-0.380459,101,2465.028792
0.894283,101,2465.608997
-0.32361,101,2466.186317
-0.274035,101,2466.771765
0.31176,101,2467.349526
-0.44504,101,2467.929516
-0.56565,101,2468.514288
0.048691,101,2469.095942
0.606794,101,2469.678158
-0.435233,101,2470.261437
0.411429,101,2470.843791
-0.049668,101,2471.428403
-0.737561,101,2472.011311
0.698614,101,2472.599995
-0.53768,101,2473.183899
0.212317,101,2473.765635
0.756925,101,2474.349285
-0.089423,101,2474.933928
-0.207597,101,2475.511674
0.77853,101,2476.092198
-0.533569,101,2476.671723
0.214136,101,2477.249918
0.337866,101,2477.827465
-9.513246,4,2477.85083
0.224114,101,2478.431025
0.211785,101,2479.009801
-8.604301,4,2479.033211
-9.162995,3,2479.050599
0.141941,101,2479.631776
1.163971,101,2480.215112
-0.162479,101,2480.794627
1.487215,101,2481.373532
-8.801522,5,2481.402289
0.910435,101,2481.980657
0.859922,101,2482.558725
0.191324,101,2483.138002
-0.667752,101,2483.719268
-0.33221,101,2484.29987
-0.612386,101,2484.879823
0.944815,101,2485.461559
0.220146,101,2486.042297
0.429453,101,2486.623125
-0.507161,101,2487.203449
0.485367,101,2487.785973
-0.322784,101,2488.366424
0.37021,101,2488.947968
-0.670818,101,2489.529169
-0.427623,101,2490.115467
-0.75708,101,2490.709
0.223225,101,2491.291383
0.559049,101,2491.872064
-1.229112,101,2492.450335
-0.49247,101,2493.030693
-0.672739,101,2493.609159
-8.340395,6,2493.644173
-0.241322,101,2494.222902
0.412002,101,2494.808212
-0.576588,101,2495.386345
-0.306047,101,2495.968718
-9.181635,5,2495.998084
0.001829,101,2496.576954
0.382552,101,2497.155297
-7.627391,10,2497.212726
1.307362,101,2497.792381
-8.579957,7,2497.832578
0.565846,101,2498.411745
-0.585748,101,2498.990988
0.148589,101,2499.569688
0.574511,101,2500.150507
0.256855,101,2500.728102
-0.374563,101,2501.310215
0.701416,101,2501.888686
-0.196959,101,2502.469051
0.81758,101,2503.048187
0.703988,101,2503.627092
-0.762244,101,2504.205439
-0.176645,101,2504.790116
-0.591689,101,2505.374245
-0.195534,101,2505.959371
-0.556109,101,2506.543117
0.249423,101,2507.130202
-0.175904,101,2507.713124
-0.29372,101,2508.296611
0.237767,101,2508.880737
-0.349423,101,2509.464671
0.190936,101,2510.051328
0.968291,101,2510.634882
-0.198341,101,2511.21277
-0.059337,101,2511.790683
0.298387,101,2512.374554
0.331452,101,2512.964518
-8.051472,8,2513.010871
0.015607,101,2513.592727
-0.152051,101,2514.175849
-9.337871,5,2514.204764
0.771433,101,2514.786895
0.092517,101,2515.364508
-0.210907,101,2515.948498
1.389219,101,2516.528056
-8.475129,6,2516.562454
0.535452,101,2517.140771
-0.323583,101,2517.717807
0.620554,101,2518.295001
0.654619,101,2518.874957
0.328655,101,2519.452549
0.483659,101,2520.032619
-0.668152,101,2520.610313
0.759998,101,2521.18852
-11.193531,101,2521.765913
0.169808,101,2522.342735
0.498821,101,2522.921667
0.203733,101,2523.499599
-0.412248,101,2524.077732
0.144877,101,2524.658961
0.256005,101,2525.238512
0.402769,101,2525.8176
0.208016,101,2526.394787
0.760321,101,2526.973188
-0.308984,101,2527.550432
-8.503238,6,2527.585198
0.425825,101,2528.163415
0.263418,101,2528.741228
-0.880756,101,2529.324145
-0.227088,101,2529.904638
-0.561094,101,2530.48639
0.431187,101,2531.071751
0.466159,101,2531.649787
0.670323,101,2532.229103
-0.726078,101,2532.816882
0.12375,101,2533.400622
-0.712669,101,2533.986985
-7.635814,9,2534.038827
0.141729,101,2534.621205
-0.171235,101,2535.202748
-9.146975,6,2535.237676
-0.391256,101,2535.822701
0.461538,101,2536.402399
0.851915,101,2536.98384
-9.592555,4,2537.007031
1.065344,101,2537.589456
0.589068,101,2538.172804
0.206681,101,2538.75356
-0.292803,101,2539.334722
-7.937816,7,2539.37497
-0.151355,101,2539.957955
0.204536,101,2540.540085
-9.298031,3,2540.557577
0.254254,101,2541.139439
0.287652,101,2541.724117
-9.021969,5,2541.752948
-8.323255,6,2541.787511
0.624807,101,2542.368152
0.876287,101,2542.948198
0.9569,101,2543.528062
-0.82814,101,2544.109792
-0.339004,101,2544.691089
-0.373005,101,2545.279401
0.067712,101,2545.858468
0.004464,101,2546.436596
1.283006,101,2547.013832
0.217042,101,2547.593627
0.41896,101,2548.170938
-0.242634,101,2548.749757
0.020877,101,2549.327366
0.270267,101,2549.907385
0.54661,101,2550.484984
0.207847,101,2551.063808
-0.086083,101,2551.642358
-0.173111,101,2552.219813
0.095376,101,2552.797259
0.376803,101,2553.377669
-0.481363,101,2553.95574
0.383621,101,2554.533815
0.591705,101,2555.117794
0.406742,101,2555.697292
-0.314041,101,2556.275741
0.611723,101,2556.853651
0.122424,101,2557.429946
0.596051,101,2558.008408
-0.087948,101,2558.585506
0.704639,101,2559.165407
0.528033,101,2559.744868
-0.803371,101,2560.32826
-9.271601,4,2560.351271
-18.807368,6,2560.386078
0.453658,101,2560.966735
0.212327,101,2561.546329
0.348789,101,2562.127317
0.202346,101,2562.707144
-8.706086,5,2562.736431
